Empresa de Pesquisa Energética - EPE,,,,,,,,,,,,,
Consumo de energia elétrica na rede (MWh),,,,,,,,,,,,,
Sistema SIMPLES,,,,,,,,,,,,,
,,,,,,,,,,,,,
,2024*,,,,,,,,,,,,
TOTAL INDUSTRIAL (CATIVO + LIVRE),JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
Centro-Oeste,  413.400 ,  427.236 ,  452.409 ,  443.266 ,  433.597 ,  445.603 ,  468.524 ,  485.879 ,  448.150 ,  456.123 ,  460.141 ,  452.402 ,  5.386.731 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  143.804 ,  150.301 ,  150.657 ,  157.322 ,  155.145 ,  158.633 ,  159.302 ,  166.646 ,  171.672 ,  164.964 ,  168.660 ,  161.896 ,  1.909.003 
Norte,  1.434.108 ,  1.315.286 ,  1.460.630 ,  1.425.710 ,  1.453.973 ,  1.434.619 ,  1.495.242 ,  1.531.092 ,  1.484.345 ,  1.534.511 ,  1.483.566 ,  1.530.703 ,  17.583.785 
Nordeste,  1.593.609 ,  1.501.616 ,  1.651.734 ,  1.600.430 ,  1.592.497 ,  1.601.912 ,  1.628.142 ,  1.696.137 ,  1.661.813 ,  1.714.037 ,  1.656.624 ,  1.631.329 ,  19.529.880 
Sudeste/C.Oeste,  7.763.936 ,  7.992.674 ,  7.953.715 ,  8.186.015 ,  8.023.894 ,  8.165.430 ,  8.202.270 ,  8.507.330 ,  8.321.736 ,  8.343.004 ,  8.484.487 ,  8.307.526 ,  98.252.017 
Sul,  1.915.944 ,  2.084.454 ,  2.165.591 ,  2.162.331 ,  2.181.245 ,  2.208.095 ,  2.211.595 ,  2.262.835 ,  2.185.916 ,  2.196.101 ,  2.196.501 ,  2.135.110 ,  25.905.716 
,,,,,,,,,,,,,
,2005,,,,,,,,,,,,
TOTAL INDUSTRIAL (CATIVO + LIVRE),JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
,  12.650.753 ,  12.746.540 ,  13.065.261 ,  13.373.989 ,  13.292.320 ,  13.140.406 ,  13.430.446 ,  13.754.713 ,  13.700.583 ,  13.512.368 ,  13.445.264 ,  13.549.854 ,  159.662.497 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  923.506 ,  899.364 ,  928.586 ,  894.472 ,  940.021 ,  920.067 ,  934.867 ,  941.680 ,  926.258 ,  980.174 ,  962.516 ,  969.814 ,  11.221.324 
Nordeste,  2.163.115 ,  2.012.796 ,  2.157.384 ,  2.133.404 ,  2.227.816 ,  2.151.482 ,  2.237.704 ,  2.266.149 ,  2.242.895 ,  2.220.118 ,  2.204.171 ,  2.291.626 ,  26.308.661 
Sudeste,  7.298.293 ,  7.377.942 ,  7.406.089 ,  7.745.456 ,  7.505.361 ,  7.506.188 ,  7.608.435 ,  7.923.121 ,  8.006.237 ,  7.770.445 ,  7.721.847 ,  7.747.980 ,  91.617.393 
Sul,  1.866.926 ,  2.049.609 ,  2.142.696 ,  2.137.584 ,  2.171.215 ,  2.132.786 ,  2.147.746 ,  2.149.185 ,  2.062.708 ,  2.092.679 ,  2.114.081 ,  2.104.744 ,  25.171.960 
Centro-Oeste,  398.913 ,  406.829 ,  430.507 ,  463.072 ,  447.906 ,  429.883 ,  501.694 ,  474.578 ,  462.484 ,  448.952 ,  442.648 ,  435.691 ,  5.343.158 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  135.805 ,  136.763 ,  141.310 ,  136.367 ,  149.144 ,  151.131 ,  155.733 ,  159.521 ,  161.296 ,  165.228 ,  160.391 ,  155.136 ,  1.807.823 
Norte,  1.359.383 ,  1.286.864 ,  1.365.299 ,  1.299.353 ,  1.367.607 ,  1.341.845 ,  1.364.530 ,  1.367.442 ,  1.336.798 ,  1.407.628 ,  1.381.657 ,  1.468.023 ,  16.346.429 
Nordeste,  1.595.239 ,  1.493.074 ,  1.584.631 ,  1.597.480 ,  1.656.420 ,  1.584.121 ,  1.658.507 ,  1.687.300 ,  1.676.703 ,  1.632.927 ,  1.629.412 ,  1.643.114 ,  19.438.928 
Sudeste/C.Oeste,  7.693.400 ,  7.780.231 ,  7.831.326 ,  8.203.204 ,  7.947.933 ,  7.930.523 ,  8.103.929 ,  8.391.265 ,  8.463.078 ,  8.213.907 ,  8.159.722 ,  8.178.837 ,  96.897.356 
Sul,  1.866.926 ,  2.049.609 ,  2.142.696 ,  2.137.584 ,  2.171.215 ,  2.132.786 ,  2.147.746 ,  2.149.185 ,  2.062.708 ,  2.092.679 ,  2.114.081 ,  2.104.744 ,  25.171.960 
,,,,,,,,,,,,,
,2004,,,,,,,,,,,,
TOTAL INDUSTRIAL (CATIVO + LIVRE),JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
,  12.008.852 ,  12.141.417 ,  12.608.413 ,  12.887.291 ,  12.832.712 ,  13.107.636 ,  13.306.807 ,  13.592.341 ,  13.460.815 ,  13.534.733 ,  13.447.777 ,  13.391.884 ,  156.320.675 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  840.290 ,  810.256 ,  880.888 ,  861.612 ,  901.710 ,  906.710 ,  936.236 ,  979.205 ,  916.923 ,  947.638 ,  934.565 ,  952.562 ,  10.868.596 
Nordeste,  2.015.783 ,  1.942.020 ,  2.082.250 ,  2.056.947 ,  2.100.191 ,  2.105.230 ,  2.157.223 ,  2.205.099 ,  2.185.141 ,  2.227.272 ,  2.196.815 ,  2.234.002 ,  25.507.973 
Sudeste,  6.977.471 ,  7.084.623 ,  7.087.613 ,  7.384.540 ,  7.258.307 ,  7.501.655 ,  7.580.439 ,  7.710.196 ,  7.747.917 ,  7.762.817 ,  7.869.102 ,  7.777.337 ,  89.742.016 
Sul,  1.810.980 ,  1.931.866 ,  2.149.031 ,  2.164.762 ,  2.164.980 ,  2.143.097 ,  2.169.915 ,  2.223.452 ,  2.150.364 ,  2.130.103 ,  2.027.558 ,  1.995.866 ,  25.061.975 
Centro-Oeste,  364.327 ,  372.652 ,  408.631 ,  419.430 ,  407.524 ,  450.944 ,  462.993 ,  474.389 ,  460.470 ,  466.902 ,  419.738 ,  432.117 ,  5.140.116 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  121.151 ,  125.465 ,  131.263 ,  130.313 ,  132.497 ,  137.602 ,  143.526 ,  146.170 ,  148.437 ,  160.104 ,  151.873 ,  159.282 ,  1.687.682 
Norte,  1.280.142 ,  1.217.284 ,  1.321.858 ,  1.286.067 ,  1.343.710 ,  1.322.741 ,  1.361.651 ,  1.411.125 ,  1.327.843 ,  1.393.156 ,  1.347.042 ,  1.372.204 ,  15.984.822 
Nordeste,  1.457.592 ,  1.413.203 ,  1.514.045 ,  1.506.058 ,  1.529.798 ,  1.556.042 ,  1.594.111 ,  1.633.062 ,  1.631.989 ,  1.627.862 ,  1.638.651 ,  1.660.236 ,  18.762.650 
Sudeste/C.Oeste,  7.338.987 ,  7.453.599 ,  7.492.216 ,  7.800.091 ,  7.661.727 ,  7.948.155 ,  8.037.604 ,  8.178.532 ,  8.202.182 ,  8.223.507 ,  8.282.653 ,  8.204.296 ,  94.823.547 
Sul,  1.810.980 ,  1.931.866 ,  2.149.031 ,  2.164.762 ,  2.164.980 ,  2.143.097 ,  2.169.915 ,  2.223.452 ,  2.150.364 ,  2.130.103 ,  2.027.558 ,  1.995.866 ,  25.061.975 
