Empresa de Pesquisa Energética - EPE,,,,,,,,,,,,,
Consumo de energia elétrica na rede (MWh),,,,,,,,,,,,,
Sistema SIMPLES,,,,,,,,,,,,,
,,,,,,,,,,,,,
,2024*,,,,,,,,,,,,
TOTAL COMERCIAL (CATIVO + LIVRE),JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
,  4.492.544 ,  4.365.606 ,  4.552.520 ,  4.687.080 ,  4.377.604 ,  4.297.519 ,  4.147.257 ,  4.141.719 ,  4.361.233 ,  4.412.144 ,  4.536.867 ,  4.662.469 ,  53.034.562 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  204.290 ,  190.882 ,  200.009 ,  201.345 ,  202.822 ,  209.085 ,  212.586 ,  210.947 ,  220.038 ,  219.891 ,  220.664 ,  218.719 ,  2.511.278 
Nordeste,  642.308 ,  621.586 ,  636.502 ,  640.081 ,  634.012 ,  600.850 ,  589.066 ,  606.902 ,  616.000 ,  645.190 ,  667.011 ,  689.891 ,  7.589.400 
Sudeste,  2.564.318 ,  2.471.439 ,  2.584.265 ,  2.701.315 ,  2.502.344 ,  2.463.656 ,  2.354.907 ,  2.334.137 ,  2.511.682 ,  2.520.176 ,  2.581.206 ,  2.634.338 ,  30.223.784 
Sul,  763.906 ,  764.489 ,  793.611 ,  790.953 ,  712.920 ,  707.961 ,  685.082 ,  686.422 ,  687.756 ,  688.045 ,  722.608 ,  786.291 ,  8.790.044 
Centro-Oeste,  317.721 ,  317.210 ,  338.132 ,  353.386 ,  325.505 ,  315.967 ,  305.616 ,  303.312 ,  325.756 ,  338.842 ,  345.378 ,  333.230 ,  3.920.056 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  116.259 ,  110.656 ,  111.535 ,  114.953 ,  112.271 ,  117.014 ,  118.901 ,  115.310 ,  123.311 ,  121.854 ,  124.575 ,  122.716 ,  1.409.355 
Norte,  137.529 ,  127.564 ,  138.911 ,  137.096 ,  142.282 ,  144.377 ,  144.430 ,  149.817 ,  149.608 ,  151.472 ,  150.885 ,  153.591 ,  1.727.562 
Nordeste,  598.104 ,  579.786 ,  592.296 ,  595.764 ,  588.375 ,  554.361 ,  543.916 ,  558.092 ,  568.758 ,  597.290 ,  617.909 ,  638.055 ,  7.032.707 
Sudeste/C.Oeste,  2.876.746 ,  2.783.111 ,  2.916.167 ,  3.048.314 ,  2.821.755 ,  2.773.806 ,  2.654.927 ,  2.632.079 ,  2.831.801 ,  2.853.484 ,  2.920.889 ,  2.961.815 ,  34.074.894 
Sul,  763.906 ,  764.489 ,  793.611 ,  790.953 ,  712.920 ,  707.961 ,  685.082 ,  686.422 ,  687.756 ,  688.045 ,  722.608 ,  786.291 ,  8.790.044 
,,,,,,,,,,,,,
,2004,,,,,,,,,,,,
TOTAL COMERCIAL (CATIVO + LIVRE),JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
,  4.244.837 ,  4.147.275 ,  4.203.863 ,  4.447.075 ,  4.105.720 ,  3.840.001 ,  3.887.234 ,  3.867.268 ,  4.121.321 ,  4.187.990 ,  4.233.169 ,  4.400.137 ,  49.685.888 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  193.810 ,  175.495 ,  182.757 ,  189.491 ,  191.642 ,  194.163 ,  194.497 ,  198.855 ,  204.080 ,  204.617 ,  208.619 ,  208.270 ,  2.346.296 
Nordeste,  589.290 ,  550.773 ,  573.028 ,  603.939 ,  570.177 ,  573.743 ,  539.452 ,  544.150 ,  577.055 ,  585.636 ,  614.453 ,  631.930 ,  6.953.625 
Sudeste,  2.450.453 ,  2.396.965 ,  2.402.521 ,  2.580.914 ,  2.344.084 ,  2.159.479 ,  2.233.526 ,  2.192.652 ,  2.359.085 ,  2.415.036 ,  2.418.875 ,  2.503.405 ,  28.456.995 
Sul,  704.002 ,  733.895 ,  738.457 ,  743.570 ,  696.579 ,  627.652 ,  636.654 ,  645.523 ,  664.784 ,  657.062 ,  677.551 ,  730.944 ,  8.256.675 
Centro-Oeste,  307.282 ,  290.147 ,  307.100 ,  329.161 ,  303.238 ,  284.963 ,  283.104 ,  286.088 ,  316.317 ,  325.639 ,  313.671 ,  325.588 ,  3.672.297 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  110.006 ,  98.497 ,  101.514 ,  104.527 ,  105.032 ,  103.868 ,  108.434 ,  108.130 ,  113.017 ,  115.278 ,  116.499 ,  115.699 ,  1.300.502 
Norte,  129.277 ,  119.822 ,  127.718 ,  131.367 ,  134.406 ,  137.552 ,  133.558 ,  139.785 ,  141.883 ,  138.605 ,  142.038 ,  142.444 ,  1.618.456 
Nordeste,  548.438 ,  512.567 ,  531.811 ,  563.104 ,  527.663 ,  531.328 ,  497.250 ,  500.262 ,  531.735 ,  541.977 ,  570.077 ,  587.624 ,  6.443.837 
Sudeste/C.Oeste,  2.753.113 ,  2.682.494 ,  2.704.362 ,  2.904.507 ,  2.642.040 ,  2.439.601 ,  2.511.337 ,  2.473.567 ,  2.669.902 ,  2.735.068 ,  2.727.003 ,  2.823.425 ,  32.066.419 
Sul,  704.002 ,  733.895 ,  738.457 ,  743.570 ,  696.579 ,  627.652 ,  636.654 ,  645.523 ,  664.784 ,  657.062 ,  677.551 ,  730.944 ,  8.256.675 
